Filename,Source,Depth_ppm,T_SNR,R_SNR,L_SNRAS,Psi,Penalty_Val,Runtime_Sec
TIC_261136679_TESS_sector_45.fits,TESS,279.299687470869,22.3694083135873,22.4774111279052,21.9589604526616,0.0188673701255922,1.01869158887601,4.15e-05
TIC_261136679_TESS_sector_46.fits,TESS,326.921386820112,16.8286743311653,17.4399459538864,13.8632008443209,0.238510843771318,1.21390972547723,4.03e-05
TIC_261136679_TESS_sector_47.fits,TESS,389.450483553877,9.63656490601104,10.702390734546,6.58012144387171,0.591212831308446,1.46449651244445,3.43e-05
TIC_261136679_TESS_sector_48.fits,TESS,331.577888260992,23.3795588703353,25.1729995595305,21.2586588708294,0.104912787324465,1.09976640635671,4.43e-05
TIC_261136679_TESS_sector_49.fits,TESS,846.116648847373,10.1861757020323,10.7149530976976,7.27302870792006,0.492632157834426,1.40054111032725,8.67e-05
TIC_261136679_TESS_sector_5.fits,TESS,547.214073220226,28.329964975461,29.5897129483402,19.3598718928236,0.589364610300116,1.46333432020087,0.00016
TIC_261136679_TESS_sector_50.fits,TESS,345.14394878804,20.1016945360645,22.5939578930895,14.3563749701177,0.492112522616973,1.40019291624143,6.06e-05
TIC_261136679_TESS_sector_51.fits,TESS,382.595256559259,24.0785934437101,25.2229796732154,18.1155378758001,0.389811339346499,1.329168010842,8.79e-05
TIC_261136679_TESS_sector_52.fits,TESS,335.674407077824,25.7742155917872,26.6986667501768,22.4327110911339,0.160622830655064,1.14895678400521,6.98e-05
TIC_261136679_TESS_sector_53.fits,TESS,296.030539394976,30.2158682085672,31.9277138126671,24.7299826542956,0.248360829942411,1.22183135471463,8.79e-05
TIC_261136679_TESS_sector_54.fits,TESS,376.339558318839,22.9857240313341,24.753349965062,16.2680941497322,0.511243486811588,1.41293281313549,7.51e-05
TIC_261136679_TESS_sector_55.fits,TESS,454.403546019222,26.7480792688313,28.3227980380818,17.4292968182586,0.706871198289696,1.53466198595061,0.0001392
TIC_261136679_TESS_sector_56.fits,TESS,418.038562477352,17.8650344617831,17.9494665536149,12.412289641941,0.551623951480342,1.4393020930979,0.0001271
TIC_261136679_TESS_sector_57.fits,TESS,487.435913222423,24.4739905859851,24.8323264204957,17.9543701958739,0.43781074706007,1.36312164219547,0.0001333
TIC_261136679_TESS_sector_58.fits,TESS,991.620895520073,43.0357859613167,46.8275289098816,33.1452692434941,0.347699474519597,1.29839904588387,0.0001275
TIC_261136679_TESS_sector_59.fits,TESS,556.180483724522,21.6068552499796,20.5857525814679,14.5998588672921,0.61597081263569,1.47993589844798,0.0001516
TIC_261136679_TESS_sector_6.fits,TESS,540.587838169682,25.8118791541315,26.934781323442,17.9703235695449,0.547067806903814,1.43636140185455,0.0001938
TIC_261136679_TESS_sector_60.fits,TESS,489.488074458477,29.7859128652136,31.2749919970978,22.0103438921613,0.423713863805166,1.3532688544599,0.0001256
TIC_261136679_TESS_sector_61.fits,TESS,492.011462441044,16.8453964773825,17.321487723435,11.2727418927282,0.63942857204039,1.494347749437,0.0001451
TIC_261136679_TESS_sector_62.fits,TESS,39.9910126561709,12.2556224682141,81.1727576055108,7.56022669057629,0.860909737987104,1.62106547459622,3.9e-05
TIC_261136679_TESS_sector_63.fits,TESS,4007.32393751302,31.0459122416563,60.4444912310503,24.951817287994,0.276643685432004,1.24423451339533,4.45e-05
TIC_261136679_TESS_sector_64.fits,TESS,140.493691960342,120.014175975206,100.738648150399,22.338719649098,78.2393761935913,5.37247334943176,4.12e-05
TIC_261136679_TESS_sector_65.fits,TESS,98.0362731486384,5.2803310866567,6.57108252351444,3.13949613972295,0.977639557474666,1.68190399084952,4.04e-05
TIC_261136679_TESS_sector_66.fits,TESS,51.3489862398187,2.49389826118498,45.6477667155528,1.7206778821806,0.567323876188966,1.44936962752406,3.55e-05
TIC_261136679_TESS_sector_67.fits,TESS,292.325458920772,46.4077810340181,40.386699296075,19.219741535463,3.11479590957114,2.41458923619704,3.77e-05
TIC_261136679_TESS_sector_68.fits,TESS,218.656992146737,17.9962623329267,14.4990182987488,5.67677298890832,7.75966028672733,3.17015712414238,9.15e-05
TIC_261136679_TESS_sector_69.fits,TESS,19.4093230968528,11.9369830931123,12.6451507515424,7.18464811716731,0.937613162023995,1.66145688674572,8.82e-05
TIC_261136679_TESS_sector_7.fits,TESS,3488.47311299694,87.3190977522681,90.8671070320984,66.4251531534906,0.369641032388847,1.31454868535263,0.0012373
TIC_261136679_TESS_sector_70.fits,TESS,23.135207240399,24.1518198303754,19.764790641331,7.14752998811423,9.79458059201623,3.37904421115237,8.14e-05
TIC_261136679_TESS_sector_71.fits,TESS,27.1026075657765,5.15188482536736,7.14224091167616,3.10270598949544,0.935661106366353,1.66044892516715,8.83e-05
TIC_261136679_TESS_sector_72.fits,TESS,59.0535601573405,35.269784116178,43.6840568473263,8.63294521052142,20.8781155642063,4.08548684789437,0.0002314
TIC_261136679_TESS_sector_73.fits,TESS,45.4809223400243,11.8715799512592,8.17873594826122,5.35199697269308,2.38095746696341,2.21815894362988,0.0001094
TIC_261136679_TESS_sector_74.fits,TESS,26.0061760545272,16.9224576386616,18.0534987794324,10.1983059466958,0.933515915825079,1.65934006364503,0.0001411
TIC_261136679_TESS_sector_75.fits,TESS,12.963608947647,19.3464854669209,15.3724832503915,11.6444406613915,0.937571452743031,1.66143536040047,0.0001298
TIC_261136679_TESS_sector_76.fits,TESS,331.450279065115,15.0612504082036,15.3103460398997,9.02893922307962,0.950544405600976,1.66810851597099,0.000186
TIC_261136679_TESS_sector_77.fits,TESS,11.6084798374994,21.7251287599537,22.9727566712444,13.3230276295767,0.878822081046159,1.63064502784071,0.0001437
TIC_261136679_TESS_sector_78.fits,TESS,22.8572319359577,26.6181894755474,26.4620584133912,16.5568780871557,0.836169620398538,1.60768167376897,0.0002051
TIC_261136679_TESS_sector_79.fits,TESS,15.801581453756,14.4873255606338,14.218239134361,8.62793775562043,0.972137533274986,1.67911799678856,0.0001478
TIC_261136679_TESS_sector_8.fits,TESS,813.097387849071,23.4511391750446,26.6785634401162,15.906107464133,0.606966260181295,1.47434809100372,0.0007706
